Cohort ID,Likelihood Weights,Mortality Prob
322,0.016590916864544565,0.09673322784785002
323,6.529375919494459e-10,0.0703934518851595
324,2.862739680979969e-08,0.15317140339370597
325,4.649348925769975e-06,0.1454281974099565
326,8.849423527984614e-05,0.08053432881863265
327,1.0262519965554935e-10,0.1743612463480831
328,6.454481684606302e-08,0.15880202376278763
329,4.0186818448202287e-10,0.1808274693941489
330,4.856106078537241e-06,0.07890910802493196
331,4.006090793231707e-14,0.2003055634270488
332,0.023875598305490537,0.09440982795998454
333,3.764271175670772e-08,0.1538703648732066
334,2.795722138920189e-13,0.20705920564432378
335,2.792548363217462e-21,0.05446608559836124
336,0.0029700134390563708,0.1148724919452373
337,7.97352831280683e-15,0.22458447528002223
338,1.1185618009352646e-14,0.21894192152041392
339,1.619082421678202e-08,0.15768811851890874
340,2.902184722469334e-13,0.22332165483330263
341,1.7599995872062694e-16,0.23996119827072532
342,9.540861644810388e-15,0.21528139952586828
343,1.197036641982294e-13,0.22082308876730777
344,8.669776518790863e-09,0.06974868036406967
345,1.2081731520639494e-10,0.18026086646819822
346,3.104941931942164e-11,0.19070339763053062
347,5.047258792012418e-11,0.17204816252932592
348,2.6930902081649597e-13,0.2099230523472056
349,1.556834827023675e-28,0.05691424397432685
350,4.534788357588005e-13,0.20404774691099598
351,3.1593385427252015e-12,0.1963457201479054
352,0.023616071077457824,0.10193967865967063
353,0.022247508688503583,0.10141385976442935
354,1.4064723988398407e-08,0.17646066348602557
355,0.0019455896684898901,0.11905949231821632
356,8.492655269478292e-14,0.2093177356014575
357,4.6962512093019844e-07,0.13922924640069145
358,1.197984415984244e-12,0.2065498829568344
359,1.6867263369594055e-16,0.24809435672476815
360,0.008811543871854828,0.11004966790678002
361,1.735585734057336e-05,0.07860116565161988
362,1.7130812744140276e-15,0.2302616872698548
363,5.070806845806992e-08,0.15831187577747466
364,7.05000838298552e-16,0.24494807417101644
365,6.3123157756220935e-09,0.17732088000037943
366,3.1827135766235763e-16,0.2487826049220958
367,4.3119947367290114e-08,0.15921416082859033
368,5.423526873990816e-08,0.15528518678110426
369,0.00014221021334237652,0.07708558061443399
370,0.0015470360497266671,0.12114103419677623
371,2.0800212101492088e-29,0.05524371345927466
372,0.00021667806219206762,0.08207903590392981
373,9.808094106263697e-13,0.19912743854149922
374,1.0016418861798905e-24,0.05607993798575777
375,0.0008012043200654076,0.12330861944874888
376,9.540861644810388e-15,0.22246925056760886
377,1.3026594357316573e-11,0.1885355435014709
378,4.963886521369524e-11,0.18818842841323374
379,0.016516227031814126,0.08772736019106218
380,1.4330072739031268e-05,0.13838085614968468
381,6.529375919494481e-10,0.16631548146885825
382,7.479328565194154e-17,0.24795034153274104
383,0.023677543628596535,0.09078124504662438
384,0.009209273758552286,0.09954658035247098
385,0.010842795003502253,0.10243461675458239
386,3.7067434561047583e-14,0.20003448265959856
387,6.156786607375465e-06,0.14139506548713857
388,1.821677383634836e-15,0.061385887682219004
389,2.278861659693658e-07,0.15170324812204794
390,0.02302043992220977,0.0923920329287352
391,4.883076513745337e-13,0.20972084895204207
392,0.0038337326612313803,0.10946627630145445
393,7.892134709814404e-22,0.05552120239090073
394,3.5668670534272632e-09,0.16868648989292423
395,3.234834097574266e-14,0.2187680857862378
396,4.079336760940756e-05,0.12620322481244284
397,2.021689484157558e-12,0.1999716621452287
398,1.2253488194956395e-06,0.15222829565942564
399,1.7366998991334557e-08,0.15819036099243772
400,5.773338814376933e-17,0.2418868642123505
401,2.318237328771378e-13,0.21079217829972935
402,7.896644701496232e-34,0.0564646133247148
403,6.474403180436609e-11,0.19187745024625902
404,4.549105827421295e-06,0.14300029631270122
405,7.846253906967688e-18,0.23950978827901998
406,0.021071235152121105,0.09428654686469767
407,0.010771079002515374,0.10341440393687316
408,2.145465245032813e-15,0.0662947929754524
409,1.9177729729294423e-05,0.1357237657327573
410,1.861330575237959e-05,0.07180375280381367
411,6.497974863982048e-09,0.17675735212238358
412,4.534788357588005e-13,0.2105926474747476
413,5.161361227073219e-13,0.18936009922403568
414,2.848465973431512e-13,0.20324227621515412
415,0.00326832205830801,0.11849082396870397
416,1.3932997579736324e-13,0.21917029660553555
417,2.5515885554407966e-05,0.1357537549998885
418,6.9796738105746265e-12,0.21480197408246376
419,1.8496861224549047e-09,0.17529923172485878
420,0.00040447819752315484,0.07868460973404899
421,1.1590150475606894e-15,0.0656773799709896
422,6.677042237542426e-27,0.05366652858260146
423,3.0951278047785603e-15,0.0633449995278713
424,1.5287806516280267e-06,0.14171676274168638
425,1.4185329330715726e-05,0.0726683845535181
426,1.423165703791051e-22,0.055556669769733995
427,2.5972893948692456e-12,0.2009722962780935
428,5.802817566297614e-05,0.1289700960921279
429,7.227580642107697e-12,0.19938769912150506
430,2.6787737049714318e-05,0.14048096534929033
431,3.775524699379538e-06,0.14001734940015223
432,1.0895604319613452e-06,0.14561450134356618
433,5.35337740412178e-06,0.1448007853124388
434,2.6930902081649597e-13,0.21063266842283396
435,4.8264661658405194e-05,0.13047850397154717
436,5.7875244093459284e-15,0.23093723206872463
437,5.528522749170208e-23,0.05741220959080717
438,1.0085503043578805e-13,0.20477486854408372
439,4.307328872432514e-06,0.07512827622754777
440,8.185748504904763e-09,0.1737027133824171
441,1.7973311832401156e-33,0.05207285226704639
442,1.6566509864754838e-07,0.1577254565152694
443,2.980751339672914e-39,0.05060359132391928
444,1.0945964279795746e-17,0.24023875709804093
445,6.762692361533056e-16,0.23108040674055563
446,2.362136942637695e-13,0.20919338838845386
447,1.6867263369594055e-16,0.2330548639829575
448,0.0007222396523662709,0.07911164623167942
449,0.00017376834968772906,0.08154601397410666
450,0.0025762832909578997,0.08752633458048681
451,8.023724598990556e-11,0.17449918045998425
452,3.790331057897194e-15,0.23116189920166036
453,3.765940377112121e-16,0.24799103567181474
454,2.3689355781263688e-11,0.1922244917531632
455,1.8815619692923454e-12,0.19636008182845904
456,9.623438496580827e-16,0.2318586409088509
457,0.0001796008974570049,0.13017474647422417
458,0.020987371939843336,0.09997013604500736
459,0.01066383821753431,0.08468603415742457
460,4.754192417423333e-07,0.07389141006674581
461,1.7155092471674713e-13,0.21252211760656575
462,0.0006592937562843186,0.07935847468344864
463,0.023832132763383463,0.10285949654538014
464,1.4470752217908137e-14,0.21381783572670615
465,0.006481761442794357,0.112117450358842
466,1.2848415134023398e-15,0.2464834898585886
467,0.020343616857650453,0.10332774043032705
468,4.992848045662691e-07,0.1567306689942423
469,0.0051466093086419504,0.11289340223716993
470,1.1871685597922432e-14,0.2321545662347675
471,0.0004835672123639807,0.12331132877024689
472,4.307328872432544e-06,0.1367184654546329
473,6.523488712956333e-07,0.15245853845567228
474,2.4747536751650853e-15,0.23777729547394266
475,5.933714508738697e-34,0.05618980125423015
476,2.4506595644148155e-11,0.19337573272633785
477,1.0331131951516666e-14,0.22820379085846781
478,6.018342493644598e-28,0.055457444703493765
479,3.764271175670772e-08,0.15441024945050214
480,0.0009428259723275226,0.11519796235400506
481,3.779454454661663e-14,0.2218978641731172
482,4.25394681814397e-08,0.16170331018450357
483,1.9631155739467398e-10,0.1880455736325496
484,2.1386279208794863e-05,0.1405706999903075
485,7.05664750754782e-10,0.17566180750427146
486,0.014316555752599248,0.10801937033748517
487,2.0877435537875062e-38,0.05186971559330316
488,1.2383673383048348e-08,0.16535118699741816
489,0.00907574934485123,0.11228884282649257
490,3.0824269259713333e-07,0.15345351970022597
491,1.4470752217908137e-14,0.23328117061077958
492,2.132571911677514e-06,0.13529495770027922
493,0.021973089985193334,0.09947920732047709
494,0.002828843458861953,0.1242587522558109
495,5.649861728436928e-17,0.23637222332730812
496,1.8216773836348878e-15,0.23737367626181877
497,3.289347890477243e-15,0.21886598971314264
498,9.168311381665506e-15,0.23404130286113212
499,0.023546747653368987,0.0955800579902634
